activity_id;activity_sport_type;best_effort_id;name;distance_m;distance_km;moving_time_sec;elapsed_time_sec;pr_rank;is_pr;start_date;start_index;end_index;pace_sec_km;pace_formatted
15013601197;Run;63055809310;10K;10000;10.0;3595;3595;;False;2025-07-05 06:28:48+00:00;1015;4407;359.5;5:59
15013601197;Run;63055809311;15K;15000;15.0;5335;5335;1.0;True;2025-07-05 06:28:48+00:00;1;5074;355.7;5:55
14992205192;Run;62972248582;400m;400;0.4;121;121;;False;2025-07-03 05:54:12+00:00;1492;1613;302.5;5:02
14992205192;Run;62972248583;1/2 mile;805;0.805;254;254;;False;2025-07-03 05:54:12+00:00;1360;1614;315.5;5:15
14992205192;Run;62972248584;1K;1000;1.0;319;319;;False;2025-07-03 05:54:12+00:00;1289;1608;319.0;5:19
14992205192;Run;62972248579;1 mile;1609;1.609;514;514;;False;2025-07-03 05:54:12+00:00;18;532;319.5;5:19
14992205192;Run;62972248580;2 mile;3219;3.219;1043;1043;;False;2025-07-03 05:54:12+00:00;14;1057;324.0;5:24
14992205192;Run;62972248581;5K;5000;5.0;1616;1616;;False;2025-07-03 05:54:12+00:00;0;1616;323.2;5:23
14930211772;Run;62737397526;400m;400;0.4;131;131;;False;2025-06-27 05:29:31+00:00;4143;4274;327.5;5:27
14930211772;Run;62737397527;1/2 mile;805;0.805;269;269;;False;2025-06-27 05:29:31+00:00;4003;4272;334.2;5:34
14930211772;Run;62737397528;1K;1000;1.0;339;339;;False;2025-06-27 05:29:31+00:00;3920;4259;339.0;5:39
14930211772;Run;62737397522;1 mile;1609;1.609;556;556;;False;2025-06-27 05:29:31+00:00;3706;4262;345.6;5:45
14930211772;Run;62737397523;2 mile;3219;3.219;1127;1127;;False;2025-06-27 05:29:31+00:00;3144;4271;350.1;5:50
14930211772;Run;62737397524;5K;5000;5.0;1752;1752;;False;2025-06-27 05:29:31+00:00;2520;4272;350.4;5:50
14930211772;Run;62737397525;10K;10000;10.0;3550;3550;;False;2025-06-27 05:29:31+00:00;715;4265;355.0;5:55
14909424439;Run;62660796035;400m;400;0.4;118;118;;False;2025-06-25 05:56:15+00:00;141;259;295.0;4:55
14909424439;Run;62660796036;1/2 mile;805;0.805;241;241;3.0;True;2025-06-25 05:56:15+00:00;148;389;299.4;4:59
14909424439;Run;62660796037;1K;1000;1.0;298;298;1.0;True;2025-06-25 05:56:15+00:00;139;437;298.0;4:58
14909424439;Run;62660796032;1 mile;1609;1.609;491;491;1.0;True;2025-06-25 05:56:15+00:00;20;509;305.2;5:05
14909424439;Run;62660796033;2 mile;3219;3.219;992;992;1.0;True;2025-06-25 05:56:15+00:00;136;1128;308.2;5:08
14909424439;Run;62660796034;5K;5000;5.0;1570;1570;1.0;True;2025-06-25 05:56:15+00:00;7;1575;314.0;5:14
14868891567;Run;62505742342;400m;400;0.4;135;135;;False;2025-06-21 06:30:33+00:00;2221;2356;337.5;5:37
14868891567;Run;62505742343;1/2 mile;805;0.805;279;279;;False;2025-06-21 06:30:33+00:00;3386;3665;346.6;5:46
14868891567;Run;62505742344;1K;1000;1.0;347;347;;False;2025-06-21 06:30:33+00:00;3407;3754;347.0;5:47
14868891567;Run;62505742337;1 mile;1609;1.609;560;560;;False;2025-06-21 06:30:33+00:00;4040;4600;348.0;5:48
14868891567;Run;62505742338;2 mile;3219;3.219;1152;1152;;False;2025-06-21 06:30:33+00:00;0;1152;357.9;5:57
14868891567;Run;62505742339;5K;5000;5.0;1799;1799;;False;2025-06-21 06:30:33+00:00;0;1799;359.8;5:59
14868891567;Run;62505742340;10K;10000;10.0;3825;3825;;False;2025-06-21 06:30:33+00:00;9;3607;382.5;6:22
14868891567;Run;62505742341;15K;15000;15.0;5678;5678;;False;2025-06-21 06:30:33+00:00;3;5334;378.5;6:18
14849188391;Run;62431729296;400m;400;0.4;116;116;;False;2025-06-19 09:07:13+00:00;285;401;290.0;4:50
14849188391;Run;62431729297;1/2 mile;805;0.805;250;250;;False;2025-06-19 09:07:13+00:00;187;436;310.6;5:10
14849188391;Run;62431729298;1K;1000;1.0;317;317;;False;2025-06-19 09:07:13+00:00;106;422;317.0;5:17
14849188391;Run;62431729294;1 mile;1609;1.609;532;532;;False;2025-06-19 09:07:13+00:00;138;633;330.6;5:30
14849188391;Run;62431729295;2 mile;3219;3.219;1153;1153;;False;2025-06-19 09:07:13+00:00;9;1025;358.2;5:58
14785065515;Run;62184555822;400m;400;0.4;134;134;;False;2025-06-13 05:42:15+00:00;1308;1442;335.0;5:35
14785065515;Run;62184555823;1/2 mile;805;0.805;273;273;;False;2025-06-13 05:42:15+00:00;1307;1580;339.1;5:39
14785065515;Run;62184555824;1K;1000;1.0;340;340;;False;2025-06-13 05:42:15+00:00;1309;1649;340.0;5:40
14785065515;Run;62184555818;1 mile;1609;1.609;552;552;;False;2025-06-13 05:42:15+00:00;1280;1832;343.1;5:43
14785065515;Run;62184555819;2 mile;3219;3.219;1129;1129;;False;2025-06-13 05:42:15+00:00;936;2065;350.7;5:50
14785065515;Run;62184555820;5K;5000;5.0;1771;1771;;False;2025-06-13 05:42:15+00:00;210;1981;354.2;5:54
14785065515;Run;62184555821;10K;10000;10.0;3573;3573;;False;2025-06-13 05:42:15+00:00;701;4274;357.3;5:57
14752905529;Run;62066271884;400m;400;0.4;120;120;;False;2025-06-10 06:21:15+00:00;1063;1183;300.0;5:00
14752905529;Run;62066271885;1/2 mile;805;0.805;243;243;3.0;True;2025-06-10 06:21:15+00:00;979;1222;301.9;5:01
14752905529;Run;62066271886;1K;1000;1.0;302;302;3.0;True;2025-06-10 06:21:15+00:00;979;1281;302.0;5:02
14752905529;Run;62066271881;1 mile;1609;1.609;499;499;2.0;True;2025-06-10 06:21:15+00:00;1065;1563;310.1;5:10
14752905529;Run;62066271882;2 mile;3219;3.219;1016;1016;1.0;True;2025-06-10 06:21:15+00:00;247;1263;315.6;5:15
14752905529;Run;62066271883;5K;5000;5.0;1591;1591;2.0;True;2025-06-10 06:21:15+00:00;8;1596;318.2;5:18
14721591281;Run;61939630691;400m;400;0.4;127;127;;False;2025-06-07 05:43:26+00:00;3230;3357;317.5;5:17
14721591281;Run;61939630692;1/2 mile;805;0.805;264;264;;False;2025-06-07 05:43:26+00:00;3102;3366;328.0;5:27
14721591281;Run;61939630693;1K;1000;1.0;330;330;;False;2025-06-07 05:43:26+00:00;69;399;330.0;5:30
14721591281;Run;61939630687;1 mile;1609;1.609;532;532;;False;2025-06-07 05:43:26+00:00;2832;3364;330.6;5:30
14721591281;Run;61939630688;2 mile;3219;3.219;1078;1078;;False;2025-06-07 05:43:26+00:00;1216;2294;334.9;5:34
14721591281;Run;61939630689;5K;5000;5.0;1680;1680;;False;2025-06-07 05:43:26+00:00;1686;3366;336.0;5:36
14721591281;Run;61939630690;10K;10000;10.0;3366;3366;1.0;True;2025-06-07 05:43:26+00:00;1;3367;336.6;5:36
14691863654;Run;61827051012;400m;400;0.4;122;122;;False;2025-06-04 06:11:25+00:00;295;417;305.0;5:05
14691863654;Run;61827051013;1/2 mile;805;0.805;250;250;;False;2025-06-04 06:11:25+00:00;272;522;310.6;5:10
14691863654;Run;61827051014;1K;1000;1.0;313;313;;False;2025-06-04 06:11:25+00:00;78;391;313.0;5:13
14691863654;Run;61827051010;1 mile;1609;1.609;506;506;3.0;True;2025-06-04 06:11:25+00:00;48;554;314.5;5:14
14691863654;Run;61827051011;2 mile;3219;3.219;1021;1021;2.0;True;2025-06-04 06:11:25+00:00;242;1263;317.2;5:17
14650539209;Run;61667650784;400m;400;0.4;132;132;;False;2025-05-31 06:49:39+00:00;3353;3485;330.0;5:30
14650539209;Run;61667650785;1/2 mile;805;0.805;271;271;;False;2025-05-31 06:49:39+00:00;3251;3522;336.6;5:36
14650539209;Run;61667650786;1K;1000;1.0;340;340;;False;2025-05-31 06:49:39+00:00;3133;3473;340.0;5:40
14650539209;Run;61667650779;1 mile;1609;1.609;555;555;;False;2025-05-31 06:49:39+00:00;3374;3929;344.9;5:44
14650539209;Run;61667650780;2 mile;3219;3.219;1114;1114;;False;2025-05-31 06:49:39+00:00;3135;4249;346.1;5:46
14650539209;Run;61667650781;5K;5000;5.0;1746;1746;;False;2025-05-31 06:49:39+00:00;3249;4995;349.2;5:49
14650539209;Run;61667650782;10K;10000;10.0;3562;3562;3.0;True;2025-05-31 06:49:39+00:00;2168;5716;356.2;5:56
14650539209;Run;61667650783;15K;15000;15.0;5450;5450;2.0;True;2025-05-31 06:49:39+00:00;23;5384;363.3;6:03
14614922997;Run;61531986456;400m;400;0.4;135;135;;False;2025-05-27 17:33:14+00:00;641;776;337.5;5:37
14614922997;Run;61531986457;1/2 mile;805;0.805;279;279;;False;2025-05-27 17:33:14+00:00;650;929;346.6;5:46
14614922997;Run;61531986458;1K;1000;1.0;349;349;;False;2025-05-27 17:33:14+00:00;638;987;349.0;5:49
14614922997;Run;61531986453;1 mile;1609;1.609;566;566;;False;2025-05-27 17:33:14+00:00;595;1161;351.8;5:51
14614922997;Run;61531986454;2 mile;3219;3.219;1141;1141;;False;2025-05-27 17:33:14+00:00;182;1323;354.5;5:54
14614922997;Run;61531986455;5K;5000;5.0;1785;1785;;False;2025-05-27 17:33:14+00:00;150;1935;357.0;5:57
14599640008;Run;61475872624;400m;400;0.4;128;128;;False;2025-05-26 09:16:22+00:00;1142;1268;320.0;5:20
14599640008;Run;61475872625;1/2 mile;805;0.805;262;262;;False;2025-05-26 09:16:22+00:00;1142;1399;325.5;5:25
14599640008;Run;61475872626;1K;1000;1.0;328;328;;False;2025-05-26 09:16:22+00:00;1142;1465;328.0;5:28
14599640008;Run;61475872621;1 mile;1609;1.609;529;529;;False;2025-05-26 09:16:22+00:00;1142;1666;328.8;5:28
14599640008;Run;61475872622;2 mile;3219;3.219;1075;1075;;False;2025-05-26 09:16:22+00:00;57;1131;334.0;5:33
14599640008;Run;61475872623;5K;5000;5.0;1788;1788;;False;2025-05-26 09:16:22+00:00;43;1700;357.6;5:57
14578419311;Run;61385723740;400m;400;0.4;127;127;;False;2025-05-24 06:09:05+00:00;3540;3667;317.5;5:17
14578419311;Run;61385723741;1/2 mile;805;0.805;260;260;;False;2025-05-24 06:09:05+00:00;3540;3800;323.0;5:22
14578419311;Run;61385723742;1K;1000;1.0;326;326;;False;2025-05-24 06:09:05+00:00;3540;3866;326.0;5:26
14578419311;Run;61385723735;1 mile;1609;1.609;531;531;;False;2025-05-24 06:09:05+00:00;3540;4071;330.0;5:30
14578419311;Run;61385723736;2 mile;3219;3.219;1092;1092;;False;2025-05-24 06:09:05+00:00;3540;4632;339.2;5:39
14578419311;Run;61385723737;5K;5000;5.0;1743;1743;;False;2025-05-24 06:09:05+00:00;3498;5200;348.6;5:48
14578419311;Run;61385723738;10K;10000;10.0;3642;3642;;False;2025-05-24 06:09:05+00:00;1755;5210;364.2;6:04
14578419311;Run;61385723739;15K;15000;15.0;5401;5401;1.0;True;2025-05-24 06:09:05+00:00;0;5214;360.1;6:00
14558816833;Run;61308887242;400m;400;0.4;129;129;;False;2025-05-22 05:52:14+00:00;586;715;322.5;5:22
14558816833;Run;61308887243;1/2 mile;805;0.805;264;264;;False;2025-05-22 05:52:14+00:00;3147;3411;328.0;5:27
14558816833;Run;61308887244;1K;1000;1.0;327;327;;False;2025-05-22 05:52:14+00:00;3087;3414;327.0;5:27
14558816833;Run;61308887238;1 mile;1609;1.609;537;537;;False;2025-05-22 05:52:14+00:00;324;861;333.7;5:33
14558816833;Run;61308887239;2 mile;3219;3.219;1086;1086;;False;2025-05-22 05:52:14+00:00;78;1164;337.4;5:37
14558816833;Run;61308887240;5K;5000;5.0;1724;1724;;False;2025-05-22 05:52:14+00:00;78;1783;344.8;5:44
14558816833;Run;61308887241;10K;10000;10.0;3529;3529;1.0;True;2025-05-22 05:52:14+00:00;7;3414;352.9;5:52
14522894501;Run;61178708453;400m;400;0.4;132;132;;False;2025-05-18 15:17:29+00:00;924;1056;330.0;5:30
14522894501;Run;61178708454;1/2 mile;805;0.805;270;270;;False;2025-05-18 15:17:29+00:00;711;981;335.4;5:35
14522894501;Run;61178708455;1K;1000;1.0;337;337;;False;2025-05-18 15:17:29+00:00;712;1049;337.0;5:37
14522894501;Run;61178708451;1 mile;1609;1.609;543;543;;False;2025-05-18 15:17:29+00:00;739;1282;337.5;5:37
14522894501;Run;61178708452;2 mile;3219;3.219;1103;1103;;False;2025-05-18 15:17:29+00:00;192;1295;342.7;5:42
14507332587;Run;61108743768;400m;400;0.4;129;129;;False;2025-05-17 07:28:18+00:00;983;1112;322.5;5:22
14507332587;Run;61108743769;1/2 mile;805;0.805;268;268;;False;2025-05-17 07:28:18+00:00;970;1238;332.9;5:32
14507332587;Run;61108743770;1K;1000;1.0;334;334;;False;2025-05-17 07:28:18+00:00;896;1230;334.0;5:34
14507332587;Run;61108743765;1 mile;1609;1.609;558;558;;False;2025-05-17 07:28:18+00:00;891;1449;346.8;5:46
14507332587;Run;61108743766;2 mile;3219;3.219;1218;1218;;False;2025-05-17 07:28:18+00:00;638;1856;378.4;6:18
14507332587;Run;61108743767;5K;5000;5.0;2093;2093;;False;2025-05-17 07:28:18+00:00;0;2006;418.6;6:58
14475661804;Run;60986931048;400m;400;0.4;129;129;;False;2025-05-14 05:12:12+00:00;3204;3333;322.5;5:22
14475661804;Run;60986931049;1/2 mile;805;0.805;265;265;;False;2025-05-14 05:12:12+00:00;3203;3468;329.2;5:29
14475661804;Run;60986931050;1K;1000;1.0;329;329;;False;2025-05-14 05:12:12+00:00;3204;3533;329.0;5:29
14475661804;Run;60986931044;1 mile;1609;1.609;546;546;;False;2025-05-14 05:12:12+00:00;2992;3538;339.3;5:39
14475661804;Run;60986931045;2 mile;3219;3.219;1119;1119;;False;2025-05-14 05:12:12+00:00;2218;3337;347.6;5:47
14475661804;Run;60986931046;5K;5000;5.0;1737;1737;;False;2025-05-14 05:12:12+00:00;1802;3539;347.4;5:47
14475661804;Run;60986931047;10K;10000;10.0;3538;3538;1.0;True;2025-05-14 05:12:12+00:00;3;3541;353.8;5:53
14433884480;Run;60821753692;400m;400;0.4;132;132;;False;2025-05-10 06:04:33+00:00;4653;4785;330.0;5:30
14433884480;Run;60821753693;1/2 mile;805;0.805;274;274;;False;2025-05-10 06:04:33+00:00;119;393;340.4;5:40
14433884480;Run;60821753694;1K;1000;1.0;345;345;;False;2025-05-10 06:04:33+00:00;36;381;345.0;5:45
14433884480;Run;60821753687;1 mile;1609;1.609;562;562;;False;2025-05-10 06:04:33+00:00;36;598;349.3;5:49
14433884480;Run;60821753688;2 mile;3219;3.219;1139;1139;;False;2025-05-10 06:04:33+00:00;30;1169;353.8;5:53
14433884480;Run;60821753689;5K;5000;5.0;1774;1774;;False;2025-05-10 06:04:33+00:00;29;1803;354.8;5:54
14433884480;Run;60821753690;10K;10000;10.0;3624;3624;2.0;True;2025-05-10 06:04:33+00:00;28;3652;362.4;6:02
14433884480;Run;60821753691;15K;15000;15.0;5500;5500;1.0;True;2025-05-10 06:04:33+00:00;9;5428;366.7;6:06
14403364700;Run;60702870412;400m;400;0.4;122;122;;False;2025-05-07 06:23:36+00:00;1504;1626;305.0;5:05
14403364700;Run;60702870413;1/2 mile;805;0.805;250;250;;False;2025-05-07 06:23:36+00:00;1369;1619;310.6;5:10
14403364700;Run;60702870414;1K;1000;1.0;313;313;;False;2025-05-07 06:23:36+00:00;1308;1621;313.0;5:13
14403364700;Run;60702870409;1 mile;1609;1.609;515;515;;False;2025-05-07 06:23:36+00:00;229;744;320.1;5:20
14403364700;Run;60702870410;2 mile;3219;3.219;1036;1036;2.0;True;2025-05-07 06:23:36+00:00;589;1625;321.8;5:21
14403364700;Run;60702870411;5K;5000;5.0;1620;1620;3.0;True;2025-05-07 06:23:36+00:00;8;1626;324.0;5:24
14363228470;Run;60541001607;400m;400;0.4;136;136;;False;2025-05-03 06:33:01+00:00;177;313;340.0;5:40
14363228470;Run;60541001608;1/2 mile;805;0.805;280;280;;False;2025-05-03 06:33:01+00:00;687;967;347.8;5:47
14363228470;Run;60541001609;1K;1000;1.0;348;348;;False;2025-05-03 06:33:01+00:00;714;1062;348.0;5:48
14363228470;Run;60541001603;1 mile;1609;1.609;562;562;;False;2025-05-03 06:33:01+00:00;706;1268;349.3;5:49
14363228470;Run;60541001604;2 mile;3219;3.219;1138;1138;;False;2025-05-03 06:33:01+00:00;687;1825;353.5;5:53
14363228470;Run;60541001605;5K;5000;5.0;1770;1770;;False;2025-05-03 06:33:01+00:00;683;2453;354.0;5:54
14363228470;Run;60541001606;10K;10000;10.0;3601;3601;1.0;True;2025-05-03 06:33:01+00:00;686;4286;360.1;6:00
14341937580;Run;60460893877;400m;400;0.4;126;126;;False;2025-05-01 06:26:54+00:00;3211;3337;315.0;5:15
14341937580;Run;60460893878;1/2 mile;805;0.805;258;258;;False;2025-05-01 06:26:54+00:00;3090;3348;320.5;5:20
14341937580;Run;60460893879;1K;1000;1.0;323;323;;False;2025-05-01 06:26:54+00:00;3090;3413;323.0;5:23
14341937580;Run;60460893873;1 mile;1609;1.609;527;527;;False;2025-05-01 06:26:54+00:00;2893;3420;327.5;5:27
14341937580;Run;60460893874;2 mile;3219;3.219;1106;1106;;False;2025-05-01 06:26:54+00:00;2336;3421;343.6;5:43
14341937580;Run;60460893875;5K;5000;5.0;1776;1776;;False;2025-05-01 06:26:54+00:00;1734;3421;355.2;5:55
14341937580;Run;60460893876;10K;10000;10.0;3681;3681;2.0;True;2025-05-01 06:26:54+00:00;7;3426;368.1;6:08
14300033564;Run;60297474172;400m;400;0.4;115;115;;False;2025-04-27 07:02:16+00:00;1;116;287.5;4:47
14300033564;Run;60297474173;1/2 mile;805;0.805;245;245;3.0;True;2025-04-27 07:02:16+00:00;0;245;304.3;5:04
14300033564;Run;60297474174;1K;1000;1.0;309;309;3.0;True;2025-04-27 07:02:16+00:00;0;309;309.0;5:09
14300033564;Run;60297474169;1 mile;1609;1.609;507;507;3.0;True;2025-04-27 07:02:16+00:00;0;507;315.1;5:15
14300033564;Run;60297474170;2 mile;3219;3.219;1047;1047;;False;2025-04-27 07:02:16+00:00;0;1047;325.3;5:25
14300033564;Run;60297474171;5K;5000;5.0;1630;1630;3.0;True;2025-04-27 07:02:16+00:00;0;1630;326.0;5:26
14300027550;Run;60297441204;400m;400;0.4;145;145;;False;2025-04-27 06:37:03+00:00;13;158;362.5;6:02
14300027550;Run;60297441205;1/2 mile;805;0.805;303;303;;False;2025-04-27 06:37:03+00:00;7;310;376.4;6:16
14300027550;Run;60297441206;1K;1000;1.0;377;377;;False;2025-04-27 06:37:03+00:00;3;379;377.0;6:17
14289250255;Run;60246731826;400m;400;0.4;134;134;;False;2025-04-26 06:23:08+00:00;1083;1217;335.0;5:35
14289250255;Run;60246731827;1/2 mile;805;0.805;276;276;;False;2025-04-26 06:23:08+00:00;53;328;342.9;5:42
14289250255;Run;60246731828;1K;1000;1.0;346;346;;False;2025-04-26 06:23:08+00:00;53;398;346.0;5:46
14289250255;Run;60246731824;1 mile;1609;1.609;563;563;;False;2025-04-26 06:23:08+00:00;648;1211;349.9;5:49
14289250255;Run;60246731825;2 mile;3219;3.219;1129;1129;;False;2025-04-26 06:23:08+00:00;69;1197;350.7;5:50
14260403035;Run;60133357358;400m;400;0.4;127;127;;False;2025-04-23 05:52:51+00:00;369;496;317.5;5:17
14260403035;Run;60133357359;1/2 mile;805;0.805;268;268;;False;2025-04-23 05:52:51+00:00;1255;1522;332.9;5:32
14260403035;Run;60133357360;1K;1000;1.0;334;334;;False;2025-04-23 05:52:51+00:00;1171;1504;334.0;5:34
14260403035;Run;60133357356;1 mile;1609;1.609;568;568;;False;2025-04-23 05:52:51+00:00;1020;1564;353.0;5:53
14260403035;Run;60133357357;2 mile;3219;3.219;1247;1247;;False;2025-04-23 05:52:51+00:00;345;1568;387.4;6:27
14230915626;Run;60017701817;400m;400;0.4;135;135;;False;2025-04-20 05:58:56+00:00;2698;2833;337.5;5:37
14230915626;Run;60017701818;1/2 mile;805;0.805;278;278;;False;2025-04-20 05:58:56+00:00;2698;2976;345.3;5:45
14230915626;Run;60017701819;1K;1000;1.0;350;350;;False;2025-04-20 05:58:56+00:00;3956;4306;350.0;5:50
14230915626;Run;60017701813;1 mile;1609;1.609;572;572;;False;2025-04-20 05:58:56+00:00;3799;4371;355.5;5:55
14230915626;Run;60017701814;2 mile;3219;3.219;1165;1165;;False;2025-04-20 05:58:56+00:00;3213;4378;361.9;6:01
14230915626;Run;60017701815;5K;5000;5.0;1852;1852;;False;2025-04-20 05:58:56+00:00;0;1852;370.4;6:10
14230915626;Run;60017701816;10K;10000;10.0;3892;3892;;False;2025-04-20 05:58:56+00:00;730;4373;389.2;6:29
14211044728;Run;59930240354;400m;400;0.4;122;122;;False;2025-04-18 06:22:29+00:00;1380;1502;305.0;5:05
14211044728;Run;59930240355;1/2 mile;805;0.805;257;257;;False;2025-04-18 06:22:29+00:00;1381;1638;319.3;5:19
14211044728;Run;59930240356;1K;1000;1.0;319;319;;False;2025-04-18 06:22:29+00:00;163;482;319.0;5:19
14211044728;Run;59930240351;1 mile;1609;1.609;523;523;;False;2025-04-18 06:22:29+00:00;161;684;325.0;5:25
14211044728;Run;59930240352;2 mile;3219;3.219;1066;1066;;False;2025-04-18 06:22:29+00:00;165;1231;331.2;5:31
14211044728;Run;59930240353;5K;5000;5.0;1756;1756;;False;2025-04-18 06:22:29+00:00;0;1649;351.2;5:51
14169818795;Run;59772486291;400m;400;0.4;138;138;;False;2025-04-13 17:12:37+00:00;1;139;345.0;5:45
14169818795;Run;59772486292;1/2 mile;805;0.805;279;279;;False;2025-04-13 17:12:37+00:00;66;345;346.6;5:46
14169818795;Run;59772486293;1K;1000;1.0;348;348;;False;2025-04-13 17:12:37+00:00;0;348;348.0;5:48
14169818795;Run;59772486287;1 mile;1609;1.609;574;574;;False;2025-04-13 17:12:37+00:00;0;573;356.7;5:56
14169818795;Run;59772486288;2 mile;3219;3.219;1171;1171;;False;2025-04-13 17:12:37+00:00;0;1170;363.8;6:03
14169818795;Run;59772486289;5K;5000;5.0;1846;1846;;False;2025-04-13 17:12:37+00:00;5;1838;369.2;6:09
14169818795;Run;59772486290;10K;10000;10.0;3923;3923;;False;2025-04-13 17:12:37+00:00;0;3653;392.3;6:32
14095704143;Run;59471247396;400m;400;0.4;117;117;;False;2025-04-06 07:00:40+00:00;1508;1625;292.5;4:52
14095704143;Run;59471247397;1/2 mile;805;0.805;249;249;;False;2025-04-06 07:00:40+00:00;1379;1628;309.3;5:09
14095704143;Run;59471247398;1K;1000;1.0;310;310;3.0;True;2025-04-06 07:00:40+00:00;7;317;310.0;5:10
14095704143;Run;59471247393;1 mile;1609;1.609;508;508;3.0;True;2025-04-06 07:00:40+00:00;1;509;315.7;5:15
14095704143;Run;59471247394;2 mile;3219;3.219;1038;1038;2.0;True;2025-04-06 07:00:40+00:00;3;1041;322.5;5:22
14095704143;Run;59471247395;5K;5000;5.0;1605;1605;2.0;True;2025-04-06 07:00:40+00:00;20;1625;321.0;5:21
14095697019;Run;59471202806;400m;400;0.4;134;134;;False;2025-04-06 06:30:20+00:00;7;141;335.0;5:35
14095697019;Run;59471202807;1/2 mile;805;0.805;302;302;;False;2025-04-06 06:30:20+00:00;7;290;375.2;6:15
14095697019;Run;59471202808;1K;1000;1.0;374;374;;False;2025-04-06 06:30:20+00:00;7;362;374.0;6:14
14066278123;Run;59347933248;400m;400;0.4;105;105;1.0;True;2025-04-03 05:32:15+00:00;1848;1953;262.5;4:22
14066278123;Run;59347933249;1/2 mile;805;0.805;279;279;;False;2025-04-03 05:32:15+00:00;254;533;346.6;5:46
14066278123;Run;59347933250;1K;1000;1.0;355;355;;False;2025-04-03 05:32:15+00:00;178;533;355.0;5:55
14066278123;Run;59347933245;1 mile;1609;1.609;631;631;;False;2025-04-03 05:32:15+00:00;110;741;392.2;6:32
14066278123;Run;59347933246;2 mile;3219;3.219;1394;1394;;False;2025-04-03 05:32:15+00:00;158;1552;433.1;7:13
14066278123;Run;59347933247;5K;5000;5.0;2234;2234;;False;2025-04-03 05:32:15+00:00;126;2360;446.8;7:26
14066274479;Run;59347918511;400m;400;0.4;146;146;;False;2025-04-02 06:23:33+00:00;173;319;365.0;6:05
14066274479;Run;59347918512;1/2 mile;805;0.805;301;301;;False;2025-04-02 06:23:33+00:00;6;307;373.9;6:13
14066274479;Run;59347918513;1K;1000;1.0;373;373;;False;2025-04-02 06:23:33+00:00;0;373;373.0;6:13
14056383496;Run;59310310734;400m;400;0.4;118;118;3.0;True;2025-04-02 06:02:32+00:00;180;298;295.0;4:55
14056383496;Run;59310310735;1/2 mile;805;0.805;241;241;2.0;True;2025-04-02 06:02:32+00:00;30;271;299.4;4:59
14056383496;Run;59310310736;1K;1000;1.0;302;302;2.0;True;2025-04-02 06:02:32+00:00;20;322;302.0;5:02
14056383496;Run;59310310733;1 mile;1609;1.609;498;498;1.0;True;2025-04-02 06:02:32+00:00;3;501;309.5;5:09
14029645611;Run;59207751518;400m;400;0.4;144;144;;False;2025-03-30 08:53:55+00:00;63;207;360.0;6:00
14029645611;Run;59207751519;1/2 mile;805;0.805;291;291;;False;2025-03-30 08:53:55+00:00;66;357;361.5;6:01
14029645611;Run;59207751520;1K;1000;1.0;361;361;;False;2025-03-30 08:53:55+00:00;65;426;361.0;6:01
14029645611;Run;59207751515;1 mile;1609;1.609;589;589;;False;2025-03-30 08:53:55+00:00;1;590;366.1;6:06
14029645611;Run;59207751516;2 mile;3219;3.219;1203;1203;;False;2025-03-30 08:53:55+00:00;1;1204;373.7;6:13
14029645611;Run;59207751517;5K;5000;5.0;1975;1975;;False;2025-03-30 08:53:55+00:00;0;1897;395.0;6:35
14017971946;Run;59151687548;400m;400;0.4;129;129;;False;2025-03-29 06:32:05+00:00;199;328;322.5;5:22
14017971946;Run;59151687549;1/2 mile;805;0.805;266;266;;False;2025-03-29 06:32:05+00:00;199;465;330.4;5:30
14017971946;Run;59151687550;1K;1000;1.0;331;331;;False;2025-03-29 06:32:05+00:00;198;529;331.0;5:31
14017971946;Run;59151687546;1 mile;1609;1.609;538;538;;False;2025-03-29 06:32:05+00:00;198;736;334.4;5:34
14017971946;Run;59151687547;2 mile;3219;3.219;1091;1091;;False;2025-03-29 06:32:05+00:00;198;1289;338.9;5:38
14000037969;Run;59080567070;400m;400;0.4;125;125;;False;2025-03-27 06:02:53+00:00;1001;1126;312.5;5:12
14000037969;Run;59080567071;1/2 mile;805;0.805;257;257;;False;2025-03-27 06:02:53+00:00;294;551;319.3;5:19
14000037969;Run;59080567072;1K;1000;1.0;319;319;3.0;True;2025-03-27 06:02:53+00:00;238;557;319.0;5:19
14000037969;Run;59080567068;1 mile;1609;1.609;518;518;2.0;True;2025-03-27 06:02:53+00:00;185;703;321.9;5:21
14000037969;Run;59080567069;2 mile;3219;3.219;1046;1046;2.0;True;2025-03-27 06:02:53+00:00;86;1120;324.9;5:24
13934025447;Run;58816030062;400m;400;0.4;128;128;;False;2025-03-20 06:07:55+00:00;113;241;320.0;5:20
13934025447;Run;58816030063;1/2 mile;805;0.805;259;259;;False;2025-03-20 06:07:55+00:00;1094;1353;321.7;5:21
13934025447;Run;58816030064;1K;1000;1.0;325;325;;False;2025-03-20 06:07:55+00:00;1094;1419;325.0;5:25
13934025447;Run;58816030059;1 mile;1609;1.609;523;523;2.0;True;2025-03-20 06:07:55+00:00;1095;1618;325.0;5:25
13934025447;Run;58816030060;2 mile;3219;3.219;1089;1089;3.0;True;2025-03-20 06:07:55+00:00;3;1092;338.3;5:38
13934025447;Run;58816030061;5K;5000;5.0;1750;1750;;False;2025-03-20 06:07:55+00:00;11;1676;350.0;5:50
